bioguide_id,first_name,last_name,last_name_upper,full_name,state,party,type,term_start,term_end,state_rank
D000631,Madeleine,Dean,DEAN,Madeleine Dean,PA,Democrat,rep,2025-01-03,2027-01-03,
H001085,Chrissy,Houlahan,HOULAHAN,Chrissy Houlahan,PA,Democrat,rep,2019-01-03,2021-01-03,
H001085,Chrissy,Houlahan,HOULAHAN,Chrissy Houlahan,PA,Democrat,rep,2021-01-03,2023-01-03,
H001085,Chrissy,Houlahan,HOULAHAN,Chrissy Houlahan,PA,Democrat,rep,2023-01-03,2025-01-03,
H001085,Chrissy,Houlahan,HOULAHAN,Chrissy Houlahan,PA,Democrat,rep,2025-01-03,2027-01-03,
M001204,Daniel,Meuser,MEUSER,Daniel Meuser,PA,Republican,rep,2019-01-03,2021-01-03,
M001204,Daniel,Meuser,MEUSER,Daniel Meuser,PA,Republican,rep,2021-01-03,2023-01-03,
M001204,Daniel,Meuser,MEUSER,Daniel Meuser,PA,Republican,rep,2023-01-03,2025-01-03,
M001204,Daniel,Meuser,MEUSER,Daniel Meuser,PA,Republican,rep,2025-01-03,2027-01-03,
J000302,John,Joyce,JOYCE,John Joyce,PA,Republican,rep,2019-01-03,2021-01-03,
J000302,John,Joyce,JOYCE,John Joyce,PA,Republican,rep,2021-01-03,2023-01-03,
J000302,John,Joyce,JOYCE,John Joyce,PA,Republican,rep,2023-01-03,2025-01-03,
J000302,John,Joyce,JOYCE,John Joyce,PA,Republican,rep,2025-01-03,2027-01-03,
R000610,Guy,Reschenthaler,RESCHENTHALER,Guy Reschenthaler,PA,Republican,rep,2019-01-03,2021-01-03,
R000610,Guy,Reschenthaler,RESCHENTHALER,Guy Reschenthaler,PA,Republican,rep,2021-01-03,2023-01-03,
R000610,Guy,Reschenthaler,RESCHENTHALER,Guy Reschenthaler,PA,Republican,rep,2023-01-03,2025-01-03,
R000610,Guy,Reschenthaler,RESCHENTHALER,Guy Reschenthaler,PA,Republican,rep,2025-01-03,2027-01-03,
T000480,William,Timmons,TIMMONS,William R. Timmons IV,SC,Republican,rep,2019-01-03,2021-01-03,
T000480,William,Timmons,TIMMONS,William R. Timmons IV,SC,Republican,rep,2021-01-03,2023-01-03,
T000480,William,Timmons,TIMMONS,William R. Timmons IV,SC,Republican,rep,2023-01-03,2025-01-03,
T000480,William,Timmons,TIMMONS,William R. Timmons IV,SC,Republican,rep,2025-01-03,2027-01-03,
J000301,Dusty,Johnson,JOHNSON,Dusty Johnson,SD,Republican,rep,2019-01-03,2021-01-03,
J000301,Dusty,Johnson,JOHNSON,Dusty Johnson,SD,Republican,rep,2021-01-03,2023-01-03,
J000301,Dusty,Johnson,JOHNSON,Dusty Johnson,SD,Republican,rep,2023-01-03,2025-01-03,
J000301,Dusty,Johnson,JOHNSON,Dusty Johnson,SD,Republican,rep,2025-01-03,2027-01-03,
B001309,Tim,Burchett,BURCHETT,Tim Burchett,TN,Republican,rep,2019-01-03,2021-01-03,
B001309,Tim,Burchett,BURCHETT,Tim Burchett,TN,Republican,rep,2021-01-03,2023-01-03,
B001309,Tim,Burchett,BURCHETT,Tim Burchett,TN,Republican,rep,2023-01-03,2025-01-03,
B001309,Tim,Burchett,BURCHETT,Tim Burchett,TN,Republican,rep,2025-01-03,2027-01-03,
R000612,John,Rose,ROSE,John W. Rose,TN,Republican,rep,2019-01-03,2021-01-03,
R000612,John,Rose,ROSE,John W. Rose,TN,Republican,rep,2021-01-03,2023-01-03,
R000612,John,Rose,ROSE,John W. Rose,TN,Republican,rep,2023-01-03,2025-01-03,
R000612,John,Rose,ROSE,John W. Rose,TN,Republican,rep,2025-01-03,2027-01-03,
G000590,Mark,Green,GREEN,Mark E. Green,TN,Republican,rep,2019-01-03,2021-01-03,
G000590,Mark,Green,GREEN,Mark E. Green,TN,Republican,rep,2021-01-03,2023-01-03,
G000590,Mark,Green,GREEN,Mark E. Green,TN,Republican,rep,2023-01-03,2025-01-03,
G000590,Mark,Green,GREEN,Mark E. Green,TN,Republican,rep,2025-01-03,2027-01-03,
C001120,Dan,Crenshaw,CRENSHAW,Dan Crenshaw,TX,Republican,rep,2019-01-03,2021-01-03,
C001120,Dan,Crenshaw,CRENSHAW,Dan Crenshaw,TX,Republican,rep,2021-01-03,2023-01-03,
C001120,Dan,Crenshaw,CRENSHAW,Dan Crenshaw,TX,Republican,rep,2023-01-03,2025-01-03,
C001120,Dan,Crenshaw,CRENSHAW,Dan Crenshaw,TX,Republican,rep,2025-01-03,2027-01-03,
G000589,Lance,Gooden,GOODEN,Lance Gooden,TX,Republican,rep,2019-01-03,2021-01-03,
G000589,Lance,Gooden,GOODEN,Lance Gooden,TX,Republican,rep,2021-01-03,2023-01-03,
G000589,Lance,Gooden,GOODEN,Lance Gooden,TX,Republican,rep,2023-01-03,2025-01-03,
G000589,Lance,Gooden,GOODEN,Lance Gooden,TX,Republican,rep,2025-01-03,2027-01-03,
F000468,Lizzie,Fletcher,FLETCHER,Lizzie Fletcher,TX,Democrat,rep,2019-01-03,2021-01-03,
F000468,Lizzie,Fletcher,FLETCHER,Lizzie Fletcher,TX,Democrat,rep,2021-01-03,2023-01-03,
F000468,Lizzie,Fletcher,FLETCHER,Lizzie Fletcher,TX,Democrat,rep,2023-01-03,2025-01-03,
F000468,Lizzie,Fletcher,FLETCHER,Lizzie Fletcher,TX,Democrat,rep,2025-01-03,2027-01-03,
E000299,Veronica,Escobar,ESCOBAR,Veronica Escobar,TX,Democrat,rep,2019-01-03,2021-01-03,
E000299,Veronica,Escobar,ESCOBAR,Veronica Escobar,TX,Democrat,rep,2021-01-03,2023-01-03,
E000299,Veronica,Escobar,ESCOBAR,Veronica Escobar,TX,Democrat,rep,2023-01-03,2025-01-03,
E000299,Veronica,Escobar,ESCOBAR,Veronica Escobar,TX,Democrat,rep,2025-01-03,2027-01-03,
R000614,Chip,Roy,ROY,Chip Roy,TX,Republican,rep,2019-01-03,2021-01-03,
R000614,Chip,Roy,ROY,Chip Roy,TX,Republican,rep,2021-01-03,2023-01-03,
R000614,Chip,Roy,ROY,Chip Roy,TX,Republican,rep,2023-01-03,2025-01-03,
R000614,Chip,Roy,ROY,Chip Roy,TX,Republican,rep,2025-01-03,2027-01-03,
G000587,Sylvia,Garcia,GARCIA,Sylvia R. Garcia,TX,Democrat,rep,2019-01-03,2021-01-03,
G000587,Sylvia,Garcia,GARCIA,Sylvia R. Garcia,TX,Democrat,rep,2021-01-03,2023-01-03,
G000587,Sylvia,Garcia,GARCIA,Sylvia R. Garcia,TX,Democrat,rep,2023-01-03,2025-01-03,
G000587,Sylvia,Garcia,GARCIA,Sylvia R. Garcia,TX,Democrat,rep,2025-01-03,2027-01-03,
C001118,Ben,Cline,CLINE,Ben Cline,VA,Republican,rep,2019-01-03,2021-01-03,
C001118,Ben,Cline,CLINE,Ben Cline,VA,Republican,rep,2021-01-03,2023-01-03,
C001118,Ben,Cline,CLINE,Ben Cline,VA,Republican,rep,2023-01-03,2025-01-03,
C001118,Ben,Cline,CLINE,Ben Cline,VA,Republican,rep,2025-01-03,2027-01-03,
S001216,Kim,Schrier,SCHRIER,Kim Schrier,WA,Democrat,rep,2019-01-03,2021-01-03,
S001216,Kim,Schrier,SCHRIER,Kim Schrier,WA,Democrat,rep,2021-01-03,2023-01-03,
S001216,Kim,Schrier,SCHRIER,Kim Schrier,WA,Democrat,rep,2023-01-03,2025-01-03,
S001216,Kim,Schrier,SCHRIER,Kim Schrier,WA,Democrat,rep,2025-01-03,2027-01-03,
S001213,Bryan,Steil,STEIL,Bryan Steil,WI,Republican,rep,2019-01-03,2021-01-03,
S001213,Bryan,Steil,STEIL,Bryan Steil,WI,Republican,rep,2021-01-03,2023-01-03,
S001213,Bryan,Steil,STEIL,Bryan Steil,WI,Republican,rep,2023-01-03,2025-01-03,
S001213,Bryan,Steil,STEIL,Bryan Steil,WI,Republican,rep,2025-01-03,2027-01-03,
M001205,Carol,Miller,MILLER,Carol D. Miller,WV,Republican,rep,2019-01-03,2021-01-03,
M001205,Carol,Miller,MILLER,Carol D. Miller,WV,Republican,rep,2021-01-03,2023-01-03,
M001205,Carol,Miller,MILLER,Carol D. Miller,WV,Republican,rep,2023-01-03,2025-01-03,
M001205,Carol,Miller,MILLER,Carol D. Miller,WV,Republican,rep,2025-01-03,2027-01-03,
S001217,Rick,Scott,SCOTT,Rick Scott,FL,Republican,sen,2019-01-08,2025-01-03,junior
S001217,Rick,Scott,SCOTT,Rick Scott,FL,Republican,sen,2025-01-03,2031-01-03,senior
H001089,Joshua,Hawley,HAWLEY,Josh Hawley,MO,Republican,sen,2019-01-03,2025-01-03,senior
H001089,Joshua,Hawley,HAWLEY,Josh Hawley,MO,Republican,sen,2025-01-03,2031-01-03,senior
G000592,Jared,Golden,GOLDEN,Jared F. Golden,ME,Democrat,rep,2019-01-03,2021-01-03,
G000592,Jared,Golden,GOLDEN,Jared F. Golden,ME,Democrat,rep,2021-01-03,2023-01-03,
G000592,Jared,Golden,GOLDEN,Jared F. Golden,ME,Democrat,rep,2023-01-03,2025-01-03,
G000592,Jared,Golden,GOLDEN,Jared F. Golden,ME,Democrat,rep,2025-01-03,2027-01-03,
M001210,Gregory,Murphy,MURPHY,Gregory F. Murphy,NC,Republican,rep,2019-09-17,2021-01-03,
M001210,Gregory,Murphy,MURPHY,Gregory F. Murphy,NC,Republican,rep,2021-01-03,2023-01-03,
M001210,Gregory,Murphy,MURPHY,Gregory F. Murphy,NC,Republican,rep,2023-01-03,2025-01-03,
M001210,Gregory,Murphy,MURPHY,Gregory F. Murphy,NC,Republican,rep,2025-01-03,2027-01-03,
M000687,Kweisi,Mfume,MFUME,Kweisi Mfume,MD,Democrat,rep,2020-05-05,2021-01-03,
M000687,Kweisi,Mfume,MFUME,Kweisi Mfume,MD,Democrat,rep,2021-01-03,2023-01-03,
M000687,Kweisi,Mfume,MFUME,Kweisi Mfume,MD,Democrat,rep,2023-01-03,2025-01-03,
M000687,Kweisi,Mfume,MFUME,Kweisi Mfume,MD,Democrat,rep,2025-01-03,2027-01-03,
T000165,Thomas,Tiffany,TIFFANY,Thomas P. Tiffany,WI,Republican,rep,2020-05-19,2021-01-03,
T000165,Thomas,Tiffany,TIFFANY,Thomas P. Tiffany,WI,Republican,rep,2021-01-03,2023-01-03,
T000165,Thomas,Tiffany,TIFFANY,Thomas P. Tiffany,WI,Republican,rep,2023-01-03,2025-01-03,
T000165,Thomas,Tiffany,TIFFANY,Thomas P. Tiffany,WI,Republican,rep,2025-01-03,2027-01-03,
K000377,Mark,Kelly,KELLY,Mark Kelly,AZ,Democrat,sen,2020-12-02,2023-01-03,junior
K000377,Mark,Kelly,KELLY,Mark Kelly,AZ,Democrat,sen,2023-01-03,2029-01-03,senior
L000571,Cynthia,Lummis,LUMMIS,Cynthia M. Lummis,WY,Republican,rep,2013-01-03,2015-01-03,
L000571,Cynthia,Lummis,LUMMIS,Cynthia M. Lummis,WY,Republican,rep,2015-01-06,2017-01-03,
L000571,Cynthia,Lummis,LUMMIS,Cynthia M. Lummis,WY,Republican,sen,2021-01-03,2027-01-03,junior
I000056,Darrell,Issa,ISSA,Darrell Issa,CA,Republican,rep,2013-01-03,2015-01-03,
I000056,Darrell,Issa,ISSA,Darrell Issa,CA,Republican,rep,2015-01-06,2017-01-03,
I000056,Darrell,Issa,ISSA,Darrell Issa,CA,Republican,rep,2017-01-03,2019-01-03,
I000056,Darrell,Issa,ISSA,Darrell Issa,CA,Republican,rep,2021-01-03,2023-01-03,
I000056,Darrell,Issa,ISSA,Darrell Issa,CA,Republican,rep,2023-01-03,2025-01-03,
I000056,Darrell,Issa,ISSA,Darrell Issa,CA,Republican,rep,2025-01-03,2027-01-03,
S000250,Pete,Sessions,SESSIONS,Pete Sessions,TX,Republican,rep,2013-01-03,2015-01-03,
S000250,Pete,Sessions,SESSIONS,Pete Sessions,TX,Republican,rep,2015-01-06,2017-01-03,
S000250,Pete,Sessions,SESSIONS,Pete Sessions,TX,Republican,rep,2017-01-03,2019-01-03,
S000250,Pete,Sessions,SESSIONS,Pete Sessions,TX,Republican,rep,2021-01-03,2023-01-03,
S000250,Pete,Sessions,SESSIONS,Pete Sessions,TX,Republican,rep,2023-01-03,2025-01-03,
S000250,Pete,Sessions,SESSIONS,Pete Sessions,TX,Republican,rep,2025-01-03,2027-01-03,
V000129,David,Valadao,VALADAO,David G. Valadao,CA,Republican,rep,2013-01-03,2015-01-03,
V000129,David,Valadao,VALADAO,David G. Valadao,CA,Republican,rep,2015-01-06,2017-01-03,
V000129,David,Valadao,VALADAO,David G. Valadao,CA,Republican,rep,2017-01-03,2019-01-03,
V000129,David,Valadao,VALADAO,David G. Valadao,CA,Republican,rep,2021-01-03,2023-01-03,
V000129,David,Valadao,VALADAO,David G. Valadao,CA,Republican,rep,2023-01-03,2025-01-03,
V000129,David,Valadao,VALADAO,David G. Valadao,CA,Republican,rep,2025-01-03,2027-01-03,
T000278,Tommy,Tuberville,TUBERVILLE,Tommy Tuberville,AL,Republican,sen,2021-01-03,2027-01-03,senior
H000273,John,Hickenlooper,HICKENLOOPER,John W. Hickenlooper,CO,Democrat,sen,2021-01-03,2027-01-03,junior
H000601,Bill,Hagerty,HAGERTY,Bill Hagerty,TN,Republican,sen,2021-01-03,2027-01-03,junior
M001212,Barry,Moore,MOORE,Barry Moore,AL,Republican,rep,2021-01-03,2023-01-03,
M001212,Barry,Moore,MOORE,Barry Moore,AL,Republican,rep,2023-01-03,2025-01-03,
M001212,Barry,Moore,MOORE,Barry Moore,AL,Republican,rep,2025-01-03,2027-01-03,
O000019,Jay,Obernolte,OBERNOLTE,Jay Obernolte,CA,Republican,rep,2021-01-03,2023-01-03,
O000019,Jay,Obernolte,OBERNOLTE,Jay Obernolte,CA,Republican,rep,2023-01-03,2025-01-03,
O000019,Jay,Obernolte,OBERNOLTE,Jay Obernolte,CA,Republican,rep,2025-01-03,2027-01-03,
K000397,Young,Kim,KIM,Young Kim,CA,Republican,rep,2021-01-03,2023-01-03,
K000397,Young,Kim,KIM,Young Kim,CA,Republican,rep,2023-01-03,2025-01-03,
K000397,Young,Kim,KIM,Young Kim,CA,Republican,rep,2025-01-03,2027-01-03,
J000305,Sara,Jacobs,JACOBS,Sara Jacobs,CA,Democrat,rep,2021-01-03,2023-01-03,
J000305,Sara,Jacobs,JACOBS,Sara Jacobs,CA,Democrat,rep,2023-01-03,2025-01-03,
J000305,Sara,Jacobs,JACOBS,Sara Jacobs,CA,Democrat,rep,2025-01-03,2027-01-03,
B000825,Lauren,Boebert,BOEBERT,Lauren Boebert,CO,Republican,rep,2021-01-03,2023-01-03,
B000825,Lauren,Boebert,BOEBERT,Lauren Boebert,CO,Republican,rep,2023-01-03,2025-01-03,
B000825,Lauren,Boebert,BOEBERT,Lauren Boebert,CO,Republican,rep,2025-01-03,2027-01-03,
C001039,Katherine,Cammack,CAMMACK,Kat Cammack,FL,Republican,rep,2021-01-03,2023-01-03,
C001039,Katherine,Cammack,CAMMACK,Kat Cammack,FL,Republican,rep,2023-01-03,2025-01-03,
C001039,Katherine,Cammack,CAMMACK,Kat Cammack,FL,Republican,rep,2025-01-03,2027-01-03,
F000472,C.,Franklin,FRANKLIN,Scott Franklin,FL,Republican,rep,2021-01-03,2023-01-03,
F000472,C.,Franklin,FRANKLIN,Scott Franklin,FL,Republican,rep,2023-01-03,2025-01-03,
F000472,C.,Franklin,FRANKLIN,Scott Franklin,FL,Republican,rep,2025-01-03,2027-01-03,
D000032,Byron,Donalds,DONALDS,Byron Donalds,FL,Republican,rep,2021-01-03,2023-01-03,
D000032,Byron,Donalds,DONALDS,Byron Donalds,FL,Republican,rep,2023-01-03,2025-01-03,
D000032,Byron,Donalds,DONALDS,Byron Donalds,FL,Republican,rep,2025-01-03,2027-01-03,
G000593,Carlos,Gimenez,GIMENEZ,Carlos A. Gimenez,FL,Republican,rep,2021-01-03,2023-01-03,
G000593,Carlos,Gimenez,GIMENEZ,Carlos A. Gimenez,FL,Republican,rep,2023-01-03,2025-01-03,
G000593,Carlos,Gimenez,GIMENEZ,Carlos A. Gimenez,FL,Republican,rep,2025-01-03,2027-01-03,
S000168,Maria,Salazar,SALAZAR,Maria Elvira Salazar,FL,Republican,rep,2021-01-03,2023-01-03,
S000168,Maria,Salazar,SALAZAR,Maria Elvira Salazar,FL,Republican,rep,2023-01-03,2025-01-03,
S000168,Maria,Salazar,SALAZAR,Maria Elvira Salazar,FL,Republican,rep,2025-01-03,2027-01-03,
W000788,Nikema,Williams,WILLIAMS,Nikema Williams,GA,Democrat,rep,2021-01-03,2023-01-03,
W000788,Nikema,Williams,WILLIAMS,Nikema Williams,GA,Democrat,rep,2023-01-03,2025-01-03,
W000788,Nikema,Williams,WILLIAMS,Nikema Williams,GA,Democrat,rep,2025-01-03,2027-01-03,
C001116,Andrew,Clyde,CLYDE,Andrew S. Clyde,GA,Republican,rep,2021-01-03,2023-01-03,
C001116,Andrew,Clyde,CLYDE,Andrew S. Clyde,GA,Republican,rep,2023-01-03,2025-01-03,
C001116,Andrew,Clyde,CLYDE,Andrew S. Clyde,GA,Republican,rep,2025-01-03,2027-01-03,
G000596,Marjorie,Greene,GREENE,Marjorie Taylor Greene,GA,Republican,rep,2021-01-03,2023-01-03,
G000596,Marjorie,Greene,GREENE,Marjorie Taylor Greene,GA,Republican,rep,2023-01-03,2025-01-03,
G000596,Marjorie,Greene,GREENE,Marjorie Taylor Greene,GA,Republican,rep,2025-01-03,2027-01-03,
H001091,Ashley,Hinson,HINSON,Ashley Hinson,IA,Republican,rep,2021-01-03,2023-01-03,
H001091,Ashley,Hinson,HINSON,Ashley Hinson,IA,Republican,rep,2023-01-03,2025-01-03,
H001091,Ashley,Hinson,HINSON,Ashley Hinson,IA,Republican,rep,2025-01-03,2027-01-03,
M001215,Mariannette,Miller-Meeks,MILLER-MEEKS,Mariannette Miller-Meeks,IA,Republican,rep,2021-01-03,2023-01-03,
M001215,Mariannette,Miller-Meeks,MILLER-MEEKS,Mariannette Miller-Meeks,IA,Republican,rep,2023-01-03,2025-01-03,
M001215,Mariannette,Miller-Meeks,MILLER-MEEKS,Mariannette Miller-Meeks,IA,Republican,rep,2025-01-03,2027-01-03,
F000446,Randy,Feenstra,FEENSTRA,Randy Feenstra,IA,Republican,rep,2021-01-03,2023-01-03,
F000446,Randy,Feenstra,FEENSTRA,Randy Feenstra,IA,Republican,rep,2023-01-03,2025-01-03,
F000446,Randy,Feenstra,FEENSTRA,Randy Feenstra,IA,Republican,rep,2025-01-03,2027-01-03,
M001211,Mary,Miller,MILLER,Mary E. Miller,IL,Republican,rep,2021-01-03,2023-01-03,
M001211,Mary,Miller,MILLER,Mary E. Miller,IL,Republican,rep,2023-01-03,2025-01-03,
M001211,Mary,Miller,MILLER,Mary E. Miller,IL,Republican,rep,2025-01-03,2027-01-03,
M001214,Frank,Mrvan,MRVAN,Frank J. Mrvan,IN,Democrat,rep,2021-01-03,2023-01-03,
M001214,Frank,Mrvan,MRVAN,Frank J. Mrvan,IN,Democrat,rep,2023-01-03,2025-01-03,
M001214,Frank,Mrvan,MRVAN,Frank J. Mrvan,IN,Democrat,rep,2025-01-03,2027-01-03,
S000929,Victoria,Spartz,SPARTZ,Victoria Spartz,IN,Republican,rep,2021-01-03,2023-01-03,
S000929,Victoria,Spartz,SPARTZ,Victoria Spartz,IN,Republican,rep,2023-01-03,2025-01-03,
S000929,Victoria,Spartz,SPARTZ,Victoria Spartz,IN,Republican,rep,2025-01-03,2027-01-03,
M000871,Tracey,Mann,MANN,Tracey Mann,KS,Republican,rep,2021-01-03,2023-01-03,
M000871,Tracey,Mann,MANN,Tracey Mann,KS,Republican,rep,2023-01-03,2025-01-03,
M000871,Tracey,Mann,MANN,Tracey Mann,KS,Republican,rep,2025-01-03,2027-01-03,
A000148,Jake,Auchincloss,AUCHINCLOSS,Jake Auchincloss,MA,Democrat,rep,2021-01-03,2023-01-03,
A000148,Jake,Auchincloss,AUCHINCLOSS,Jake Auchincloss,MA,Democrat,rep,2023-01-03,2025-01-03,
A000148,Jake,Auchincloss,AUCHINCLOSS,Jake Auchincloss,MA,Democrat,rep,2025-01-03,2027-01-03,
M001136,Lisa,McClain,MCCLAIN,Lisa C. McClain,MI,Republican,rep,2021-01-03,2023-01-03,
M001136,Lisa,McClain,MCCLAIN,Lisa C. McClain,MI,Republican,rep,2023-01-03,2025-01-03,
M001136,Lisa,McClain,MCCLAIN,Lisa C. McClain,MI,Republican,rep,2025-01-03,2027-01-03,
F000470,Michelle,Fischbach,FISCHBACH,Michelle Fischbach,MN,Republican,rep,2021-01-03,2023-01-03,
F000470,Michelle,Fischbach,FISCHBACH,Michelle Fischbach,MN,Republican,rep,2023-01-03,2025-01-03,
F000470,Michelle,Fischbach,FISCHBACH,Michelle Fischbach,MN,Republican,rep,2025-01-03,2027-01-03,
R000305,Deborah,Ross,ROSS,Deborah K. Ross,NC,Democrat,rep,2021-01-03,2023-01-03,
R000305,Deborah,Ross,ROSS,Deborah K. Ross,NC,Democrat,rep,2023-01-03,2025-01-03,
R000305,Deborah,Ross,ROSS,Deborah K. Ross,NC,Democrat,rep,2025-01-03,2027-01-03,
L000273,Teresa,Leger Fernandez,LEGER FERNANDEZ,Teresa Leger Fernandez,NM,Democrat,rep,2021-01-03,2023-01-03,
L000273,Teresa,Leger Fernandez,LEGER FERNANDEZ,Teresa Leger Fernandez,NM,Democrat,rep,2023-01-03,2025-01-03,
L000273,Teresa,Leger Fernandez,LEGER FERNANDEZ,Teresa Leger Fernandez,NM,Democrat,rep,2025-01-03,2027-01-03,
G000597,Andrew,Garbarino,GARBARINO,Andrew R. Garbarino,NY,Republican,rep,2021-01-03,2023-01-03,
G000597,Andrew,Garbarino,GARBARINO,Andrew R. Garbarino,NY,Republican,rep,2023-01-03,2025-01-03,
G000597,Andrew,Garbarino,GARBARINO,Andrew R. Garbarino,NY,Republican,rep,2025-01-03,2027-01-03,
M000317,Nicole,Malliotakis,MALLIOTAKIS,Nicole Malliotakis,NY,Republican,rep,2021-01-03,2023-01-03,
M000317,Nicole,Malliotakis,MALLIOTAKIS,Nicole Malliotakis,NY,Republican,rep,2023-01-03,2025-01-03,
M000317,Nicole,Malliotakis,MALLIOTAKIS,Nicole Malliotakis,NY,Republican,rep,2025-01-03,2027-01-03,
T000486,Ritchie,Torres,TORRES,Ritchie Torres,NY,Democrat,rep,2021-01-03,2023-01-03,
T000486,Ritchie,Torres,TORRES,Ritchie Torres,NY,Democrat,rep,2023-01-03,2025-01-03,
T000486,Ritchie,Torres,TORRES,Ritchie Torres,NY,Democrat,rep,2025-01-03,2027-01-03,
B000740,Stephanie,Bice,BICE,Stephanie I. Bice,OK,Republican,rep,2021-01-03,2023-01-03,
B000740,Stephanie,Bice,BICE,Stephanie I. Bice,OK,Republican,rep,2023-01-03,2025-01-03,
B000740,Stephanie,Bice,BICE,Stephanie I. Bice,OK,Republican,rep,2025-01-03,2027-01-03,
B000668,Cliff,Bentz,BENTZ,Cliff Bentz,OR,Republican,rep,2021-01-03,2023-01-03,
B000668,Cliff,Bentz,BENTZ,Cliff Bentz,OR,Republican,rep,2023-01-03,2025-01-03,
B000668,Cliff,Bentz,BENTZ,Cliff Bentz,OR,Republican,rep,2025-01-03,2027-01-03,
M000194,Nancy,Mace,MACE,Nancy Mace,SC,Republican,rep,2021-01-03,2023-01-03,
M000194,Nancy,Mace,MACE,Nancy Mace,SC,Republican,rep,2023-01-03,2025-01-03,
M000194,Nancy,Mace,MACE,Nancy Mace,SC,Republican,rep,2025-01-03,2027-01-03,
H001086,Diana,Harshbarger,HARSHBARGER,Diana Harshbarger,TN,Republican,rep,2021-01-03,2023-01-03,
H001086,Diana,Harshbarger,HARSHBARGER,Diana Harshbarger,TN,Republican,rep,2023-01-03,2025-01-03,
H001086,Diana,Harshbarger,HARSHBARGER,Diana Harshbarger,TN,Republican,rep,2025-01-03,2027-01-03,
F000246,Patrick,Fallon,FALLON,Pat Fallon,TX,Republican,rep,2021-01-03,2023-01-03,
F000246,Patrick,Fallon,FALLON,Pat Fallon,TX,Republican,rep,2023-01-03,2025-01-03,
F000246,Patrick,Fallon,FALLON,Pat Fallon,TX,Republican,rep,2025-01-03,2027-01-03,
P000048,August,Pfluger,PFLUGER,August Pfluger,TX,Republican,rep,2021-01-03,2023-01-03,
P000048,August,Pfluger,PFLUGER,August Pfluger,TX,Republican,rep,2023-01-03,2025-01-03,
P000048,August,Pfluger,PFLUGER,August Pfluger,TX,Republican,rep,2025-01-03,2027-01-03,
J000304,Ronny,Jackson,JACKSON,Ronny Jackson,TX,Republican,rep,2021-01-03,2023-01-03,
J000304,Ronny,Jackson,JACKSON,Ronny Jackson,TX,Republican,rep,2023-01-03,2025-01-03,
J000304,Ronny,Jackson,JACKSON,Ronny Jackson,TX,Republican,rep,2025-01-03,2027-01-03,
N000026,Troy,Nehls,NEHLS,Troy E. Nehls,TX,Republican,rep,2021-01-03,2023-01-03,
N000026,Troy,Nehls,NEHLS,Troy E. Nehls,TX,Republican,rep,2023-01-03,2025-01-03,
N000026,Troy,Nehls,NEHLS,Troy E. Nehls,TX,Republican,rep,2025-01-03,2027-01-03,
G000594,Ernest,Gonzales,GONZALES,Tony Gonzales,TX,Republican,rep,2021-01-03,2023-01-03,
G000594,Ernest,Gonzales,GONZALES,Tony Gonzales,TX,Republican,rep,2023-01-03,2025-01-03,
G000594,Ernest,Gonzales,GONZALES,Tony Gonzales,TX,Republican,rep,2025-01-03,2027-01-03,
V000134,Beth,Van Duyne,VAN DUYNE,Beth Van Duyne,TX,Republican,rep,2021-01-03,2023-01-03,
V000134,Beth,Van Duyne,VAN DUYNE,Beth Van Duyne,TX,Republican,rep,2023-01-03,2025-01-03,
V000134,Beth,Van Duyne,VAN DUYNE,Beth Van Duyne,TX,Republican,rep,2025-01-03,2027-01-03,
M001213,Blake,Moore,MOORE,Blake D. Moore,UT,Republican,rep,2021-01-03,2023-01-03,
M001213,Blake,Moore,MOORE,Blake D. Moore,UT,Republican,rep,2023-01-03,2025-01-03,
M001213,Blake,Moore,MOORE,Blake D. Moore,UT,Republican,rep,2025-01-03,2027-01-03,
O000086,Clarence,Owens,OWENS,Burgess Owens,UT,Republican,rep,2021-01-03,2023-01-03,
O000086,Clarence,Owens,OWENS,Burgess Owens,UT,Republican,rep,2023-01-03,2025-01-03,
O000086,Clarence,Owens,OWENS,Burgess Owens,UT,Republican,rep,2025-01-03,2027-01-03,
S001159,Marilyn,Strickland,STRICKLAND,Marilyn Strickland,WA,Democrat,rep,2021-01-03,2023-01-03,
S001159,Marilyn,Strickland,STRICKLAND,Marilyn Strickland,WA,Democrat,rep,2023-01-03,2025-01-03,
S001159,Marilyn,Strickland,STRICKLAND,Marilyn Strickland,WA,Democrat,rep,2025-01-03,2027-01-03,
F000471,Scott,Fitzgerald,FITZGERALD,Scott Fitzgerald,WI,Republican,rep,2021-01-03,2023-01-03,
F000471,Scott,Fitzgerald,FITZGERALD,Scott Fitzgerald,WI,Republican,rep,2023-01-03,2025-01-03,
F000471,Scott,Fitzgerald,FITZGERALD,Scott Fitzgerald,WI,Republican,rep,2025-01-03,2027-01-03,
P000145,Alejandro,Padilla,PADILLA,Alex Padilla,CA,Democrat,sen,2021-01-20,2022-12-21,junior
P000145,Alejandro,Padilla,PADILLA,Alex Padilla,CA,Democrat,sen,2022-12-22,2023-01-03,junior
P000145,Alejandro,Padilla,PADILLA,Alex Padilla,CA,Democrat,sen,2023-01-03,2029-01-03,senior
O000174,Jon,Ossoff,OSSOFF,Jon Ossoff,GA,Democrat,sen,2021-01-20,2027-01-03,senior
W000790,Raphael,Warnock,WARNOCK,Raphael G. Warnock,GA,Democrat,sen,2021-01-20,2023-01-03,junior
